stop_id,daily_ons,daily_offs
16023,4.73196076799018,32.26599381011146
16024,15.126627169699924,60.5410380469204
16028,0.18633540372670807,0.2625
16030,2.5735772998930893,3.935666628057932
16033,4.48330456093614,19.691236480910394
16034,0.6412087912087912,9.209859495957893
16036,0.6692899491812535,4.211854811854812
16037,2.2991605616605617,24.59262238524252
16038,4.242288149811033,30.947172881783867
16039,5.196292970949721,36.40683600978223
16040,6.985766666553111,35.24439477118505
16042,2.23474025974026,8.966571071948646
16043,37.74102323974615,9.88388555888556
16044,11.85873015873016,1.7
16045,8.203787878787878,0.4861111111111111
16046,0.8921679197994987,1.7305764411027569
16052,3.199707482060423,17.806353450471097
16053,8.990584415584415,0.47619047619047616
16054,9.920238095238094,0.6666666666666666
16058,14.747330447330446,2.426262626262626
16061,17.09069264069264,3.095238095238095
16064,11.983918940536588,38.585052589309555
16066,13.030150070088151,71.14000291074595
16067,28.946608946608947,10.00436507936508
16068,11.579475826031553,40.823406018645954
16071,31.103715728715727,8.161760461760462
16072,22.901503213848414,104.754008289612
16073,20.320852749761418,70.6088774658434
16076,59.90935175935176,41.8221583971584
16079,1.2425879675879676,27.268753095030185
16080,122.8961260961261,100.15196747696747
16082,5.211860971845492,38.512621189440075
16084,2.6752344877344876,32.6965564964791
16085,21.327172827172827,16.245848595848596
16087,101.6387334887335,215.8520979020979
16091,0.20202020202020202,1.1515151515151516
16092,0,0
16093,0,0.9818181818181818
16094,0.2857142857142857,2.1952380952380954
16097,24.837559662559663,37.382259407259404
16098,24.577530802530802,36.42118437118437
16099,33.46206571206571,58.75801420801421
16100,56.993456543456546,89.91709956709957
16101,83.90048562548563,107.53115495615495
16102,57.99273781773782,62.2531968031968
16103,35.990989565989565,44.08921911421911
16104,30.665895215895215,45.06005938505938
16105,22.011252636252635,72.78819236319237
16108,36.98541523835642,38.19563949122772
16109,23.039853447206387,15.413016558604793
16110,28.108668945433653,16.911318093671035
16111,32.14776612276612,32.56658064158064
16112,39.602561327561325,26.33407425907426
16113,56.223204573204576,103.8828921078921
16114,18.922907647907646,21.74409201909202
16115,31.835264735264737,37.21895604395604
16116,41.37301032301032,42.39666167166167
16117,10.119588744588745,20.12597125097125
16118,33.03729603729604,33.79822677322677
16119,39.74501887001887,48.06280663780664
16120,26.417740592740593,34.11726051726052
16121,52.76993006993007,60.63163225663226
16122,27.57539405039405,33.88675491175491
16123,19.560714285714287,28.241949716949716
16124,45.307609057609056,84.80563048063048
16125,13.576984126984126,15.288708513708514
16126,10.714935064935064,6.763564213564213
16127,32.889102564102565,42.56830391830392
16128,54.044622044622045,44.836341436341435
16129,138.1674186924187,96.13700743700744
16130,248.03099123099122,259.1752941502942
16131,483.99376456876456,326.4769508269508
16132,270.13564099299396,266.97861729773496
16133,53.961435786435786,27.823124098124097
16134,36.687012987012984,11.77507215007215
16135,28.247546897546897,10.207575757575757
16136,14.758441558441557,3.1174603174603175
16137,10.176767676767676,2.0777777777777775
16138,29.23961038961039,20.996681096681098
16139,32.18636363636364,16.377777777777776
16140,34.857142857142854,4.359523809523809
16141,5.904978354978355,5.705555555555556
16142,0.6227272727272727,0.2111111111111111
16143,0,0.8333333333333334
16144,3.534090909090909,0.4
16145,0.8522727272727273,0
16146,33.249278499278496,9.278571428571428
16147,65.18174603174603,12.060714285714285
16148,64.14153624153624,15.446187146187146
16156,88.35674603174603,19.712590187590187
16157,48.64397546897547,10.961904761904762
16158,20.761291486291487,10.442929292929293
16159,26.00952380952381,4.333333333333333
16160,33.80108225108225,14.932142857142857
16161,14.797799422799423,17.423268398268398
16162,21.857215007215007,32.57279942279942
16163,0,0
16164,0,0.14285714285714285
16168,19.591118607914275,2.5059290382819794
16169,24.969440818899024,4.073234934999641
16170,30.150915055017222,4.456340554869967
16172,27.731981872616547,3.571565362741833
16173,52.116349319754896,7.467072796484561
16179,47.03632657332348,8.253078680865059
16180,60.13739706286146,20.001110439268334
16181,63.9789326972141,35.04326175443587
16182,47.59655340359675,61.21764336454739
16185,37.6360119412751,15.872014071240077
16186,35.4677996496108,15.752833664443571
16187,60.26590485537854,28.53651760176528
16188,0,0
16189,0,0
16190,0,1
16193,1.7635281385281385,0.8801198801198802
16194,0.07692307692307693,0.3626373626373626
16195,0.3821178821178821,1.1898989898989898
16196,0.2095238095238095,0.3865800865800866
16200,31.737731957211363,2.5613842298052822
16201,24.681485529247677,2.593602653385262
16202,0.08333333333333333,0
16203,15.590566619370968,1.2929708576447707
16204,27.51507037648342,1.450423610206219
16205,5.882972582972583,0.519047619047619
16210,59.23712409881141,8.907101107526804
16211,36.91792335911497,6.561807065483536
16212,157.64586318823936,29.69545859197562
16213,67.73771228771228,8.65969030969031
16214,51.02358752358752,8.132969807969808
16215,66.5959928959929,17.04492451992452
16216,33.46928071928072,7.979706404706405
16217,50.53312798312798,13.0510767010767
16218,47.44011544011544,14.431329781329781
16219,47.03718226218226,22.248459873459872
16220,32.66096681096681,15.56991896991897
16221,37.28190420690421,20.976204351204352
16222,33.9761988011988,16.99128649128649
16223,23.17216117216117,24.202722277722277
16224,6.940953490953491,9.933433233433233
16225,31.813122988122988,13.133774558774558
16226,11.991311466311465,8.89114219114219
16227,16.517354867354868,36.454839604839606
16228,17.092687867687868,14.69003774003774
16229,5.735858585858586,8.921805971805972
16230,4.125660450660451,10.021997446997446
16231,26.55612328847623,45.9041958041958
16232,51.0444235503059,41.74178582855053
16234,61.62818145906381,39.50340296957944
16236,123,246
16237,118.04730824730825,5.826370851370852
16238,105.03012755218637,7.789058000822706
16239,97.43711500917384,14.826991309344251
16240,90.6215390818332,16.1992784992785
16241,66.68453670512494,14.980465776054011
16242,563.0123575770634,141.36080373874492
16243,112.39886388121683,25.791392757569227
16244,64.572626882921,23.84321577115695
16245,109.67508406626054,80.56447686300628
16246,126.50851860557744,72.15725287784112
16247,118.24528069969246,79.1791303467774
16248,128.9892984466514,67.90914526649821
16249,183.24386495857084,90.91450885715591
16251,154.47656787656788,70.5154286889581
16253,147.74207557148733,55.653899042134334
16254,115.38831381037264,71.93147963147963
16255,138.22629233511586,106.15221102426985
16256,101.79489872872226,87.89156823568588
16257,128.86640646934765,57.522609743197975
16258,44.11970953882719,28.488697250461957
16260,58.80634039163451,24.48257200316024
16261,36.61358788270553,27.63233694410165
16262,32.041888177182294,60.333617036558216
16263,187.4124057315234,278.73386335886335
16264,66.60148985001926,74.43514377779084
16265,73.94496712437889,83.97607164077752
16266,168.81084536378654,240.208973869268
16267,44.25622106651518,35.39480388892154
16268,44.213496470849414,36.17228572081513
16269,33.211269939211114,33.32327280562575
16270,32.11436880113351,69.18022418757712
16273,63.74318051229816,28.958656866009807
16274,45.87632873662285,26.851404804345982
16275,21.565605472958413,20.841217769158945
16276,47.39668599374482,49.08255486343722
16277,23.43867178573061,11.646161191749426
16278,36.81667515491045,30.805772821949294
16279,33.961396120219646,20.694518390106627
16280,22.340341847694788,24.56905121022768
16281,65.61185856627033,128.86374116079998
16282,118.57521285903638,28.016001318942497
16283,47.970077634783514,36.72114894909012
16284,11.997538246067657,21.37580475080475
16285,18.346628045157455,23.660975135975136
16288,139.31408950526597,103.2410112763054
16289,382.1732168158639,259.599668795257
16290,632.2706533662416,250.2597381376793
16291,31.196065046065044,108.83152958152958
16292,106.93080857051446,144.183525951173
16293,99.44155338125927,168.11279733338557
16294,46.842139233315706,40.02151541269188
16295,24.380372405372405,44.34174306086071
16296,97.37666565460682,115.25125266889972
16297,24.135409035409037,37.13653160564925
16298,13.713492063492064,43.305925610337376
16299,44.19546825723296,74.83591620797503
16300,20.448055375996553,74.50848742760508
16301,46.66700937950938,60.84709595959596
16302,29.32810881928529,95.33660130718954
16303,31.310948773448775,112.71331168831169
16304,41.94947691197691,150.35492424242423
16305,49.27744461420932,190.29393514981751
16306,34.13455017205017,153.91554972804974
16307,27.60907287157287,124.01682900432901
16309,16.342594905094906,139.43504967254967
16310,22.701767676767677,115.40633116883117
16311,17.911370002546473,169.6904528478058
16312,20.703210678210677,129.2594219505984
16313,9.989941431117902,190.40786435786436
16314,3.43495670995671,121.39775502275502
16316,45.06576045111189,64.82478306146825
16318,154.85187598349364,41.704703792939085
16319,13.89878756864051,16.418956043956044
16320,19.51856517665341,20.7076199943847
16321,10.428485403485404,24.875008325008324
16322,6.420404595404595,28.588938838938837
16323,12.737071262071263,55.35767843267843
16325,0.8338383838383838,4.055852480852481
16326,4.7732683982683985,22.294011544011543
16327,4.543362193362193,18.276587301587302
16328,3.1375180375180376,12.341414141414141
16329,4.514502164502164,24.56468253968254
16330,4.72579365079365,12.504567654567655
16331,1.3948773448773448,5.371833721833721
16332,1.0647186147186147,3.644047619047619
16333,1.868997668997669,6.51996891996892
16334,0.7714646464646464,7.732847707847708
16335,2.9555167055167053,15.788356088356089
16336,2.6718975468975468,7.997469197469197
16337,3.868967143967144,9.442565767565767
16338,71.26849816849817,83.61554279054279
16339,22,36.2
16340,0.3666666666666667,2
16341,10.540476190476191,1.9285714285714286
16342,4.675,0.5789682539682539
16343,54.61626984126984,1.9
16344,27.105555555555554,2.632936507936508
16345,37.102380952380955,1.742063492063492
16346,11.192857142857143,1.0773809523809523
16347,5.040297507789768,51.69530412398059
16348,9.019444444444444,1.5551587301587302
16349,6.134199134199134,1.952020202020202
16350,31.461507936507935,6.025396825396825
16351,31.106421356421357,6.936219336219336
16352,11.686507936507937,1.888095238095238
16353,10.129761904761905,2.2273809523809525
16354,82.81785714285715,103.3952380952381
16355,31.70793650793651,43.356746031746034
16358,8.829071773636992,4.1015229939142985
16359,8.77936507936508,7.431166056166056
16360,15.86547619047619,16.61190476190476
16361,14.23643301143301,18.74007659007659
16362,10.9,3.2666666666666666
16363,10.389285714285714,9.218253968253968
16364,20.136507936507936,15.90595238095238
16365,23.069444444444443,9.3265873015873
16367,4.444047619047619,10.392063492063492
16368,27.288095238095238,7.3464285714285715
16369,37.09647574647575,42.4798174048174
16370,21.790295815295817,14.188203463203463
16371,23.993290043290042,22.73181818181818
16372,31.762842712842712,10.516774891774892
16373,16.825036075036074,16.49098124098124
16374,23.709776334776333,30.268217893217894
16375,24.894877344877344,39.61327561327561
16376,10.602056277056278,34.451154401154405
16377,13.18001443001443,48.61742424242424
16378,32.68210678210678,123.68582251082252
16382,36.34449311415807,1.780979566875728
16383,48.89428136906845,0.742472862964349
16384,4.531633947625914,0.2740394508628039
16385,2.198412698412698,9.700613275613275
16386,0.7857142857142857,12.677813852813852
16387,5.427417027417027,32.393398268398265
16388,7.781746031746032,46.13838383838384
16389,4.699206349206349,43.987878787878785
16390,5.625432900432901,67.5719696969697
16391,21.3005772005772,128.6794733044733
16392,9.090063184722627,65.24233953754077
16393,13.27810358486829,61.50366299020324
16394,8.317379070591144,41.23010844476015
16396,27.500109612609613,6.111473248973249
16397,16.01718559218559,3.478854478854479
16398,33.83001998001998,7.287230824730825
16399,21.539392740902027,25.21445452981831
16401,11.586630036630037,2.144139194139194
16404,1.2857142857142858,5.3690476190476195
16405,3.5184689706428838,13.884838350055741
16406,0,4.817035742035742
16408,2.0610389610389612,1.2833333333333334
16410,7.64751221001221,11.062026862026862
16411,8.917414529914529,28.47551476301476
16412,3.8357487922705316,9.369688644688646
16413,2.2141798418972334,2.523076923076923
16414,77.77879204129204,80.71118187368187
16415,7.859278221778222,9.66489343989344
16416,9.914479964479964,22.905240592740594
16417,0.8041282389108475,2.013034188034188
16419,7.806060606060607,1.425
16420,3.790179868440738,4.272283272283272
16421,0.5860781730346948,3.33015873015873
16425,7.648895790200138,1.7604617604617605
16426,35.59088164251208,2.55527950310559
16427,12.705676153090153,1.976767471379309
16429,205.60438827589854,192.63351204653512
16430,542.1961734404166,31.64279034235258
16431,91.22174010359979,12.55104488803405
16432,33.553445552372764,4.565775398482872
16433,61.245343309781184,10.77990672453855
16434,130.13136596425701,31.31380719305121
16435,100.91505572365605,26.262498130926907
16436,56.84345136074301,15.681367397602804
16438,33.46423992673993,39.62324897324897
16439,27.486566211566213,30.84631895881896
16440,28.378894716394715,41.64430153180153
16441,21.691795704295703,34.23020035520035
16442,26.391551504051503,35.23892635142635
16443,12.569276556776556,30.165667665667666
16444,7.199041236541237,46.875073537573535
16445,10.558236208236208,45.36048396048396
16446,34.28958541458542,33.41100843600844
16447,87.39691558441558,80.79370490620491
16448,11.483134920634921,11.163034188034187
16449,8.694462481962482,35.52722693972694
16450,1.5666666666666667,11.219565157065157
16451,2.391317016317016,23.905150405150405
16452,2.5704545454545453,22.569287656787658
16454,0.16666666666666666,1.0158730158730158
16455,0.21978021978021978,3.215866078366078
16456,0.07692307692307693,3.421452158952159
16457,0.25874125874125875,3.594676157176157
16458,0.9147297147297148,10.823616661116661
16459,76.95119047619048,58.08286435786436
16460,8.300937950937952,0.25
16461,5.56518759018759,0.45
16462,4.22950937950938,0
16463,5.25036075036075,0.954004329004329
16464,11.513419913419913,0.6611111111111111
16466,18.48488455988456,1.1877344877344878
16467,30.210137085137085,2.3521284271284273
16468,85.55443722943723,12.04404761904762
16469,13.711183261183262,0.9599567099567099
16470,36.64891497391498,4.746259296259296
16471,37.01368076368076,17.435520035520035
16472,62.29114774114774,61.33339160839161
16473,51.672152847152844,15.93462925962926
16474,29.961899211899212,13.892524142524142
16475,36.15346042846043,24.572000222000224
16476,42.0736568986569,20.880033855033854
16477,48.14391441891442,25.662731712731713
16478,46.99102286602287,31.925863025863027
16479,7.1441974691974695,9.449758574758576
16480,20.13154623154623,12.001911976911977
16481,9.421053946053947,9.082983682983683
16482,20.352267177267176,83.53601398601398
16483,20.36903096903097,15.124888999889
16489,67.41931340073755,24.91136959445783
16491,8.663017538017538,32.48426850926851
16492,4.547305472305472,21.142626817626816
16493,5.594227994227994,32.917821067821066
16494,9.68031413031413,41.68364135864136
16495,123.83095238095238,27.888528138528137
16496,515.6638591800356,39.27619259825142
16497,197.91279814956286,21.158766233766233
16498,51.63939393939394,20.896103896103895
16499,31.34177489177489,23.429870129870128
16500,30.847402597402596,29.701731601731602
16501,76.54069264069264,67.32619047619048
16502,24.044155844155846,26.61320346320346
16503,23.022727272727273,21.814718614718615
16504,71.89155844155844,214.5482683982684
16505,24.69848484848485,35.788744588744585
16506,10.691774891774891,32.01948051948052
16507,19.33939393939394,41.56060606060606
16509,19.41796536796537,55.855627705627704
16511,16.873809523809523,82.42727272727272
16514,17.049783549783548,57.76038961038961
16516,21.915151515151514,53.87987012987013
16518,28.985714285714284,95.04199134199135
16521,7.890891461479697,1.1364468864468864
16522,36.391774891774894,102.42337662337663
16523,4.947929276605747,2.469079939668175
16524,15.092857142857143,56.104329004329
16525,4.418646467911174,3.7523809523809524
16527,64.24086379306968,6.770880508380508
16528,2.1714285714285713,0
16529,7.536897334691452,0.11904761904761904
16530,40.31830556784117,10.266226171489329
16531,6.7743930905695615,5.852198455139631
16532,68.34357192515087,65.72088442173582
16533,24.827976461103397,6.756310047022121
16534,10.109663418796545,4.987431033019268
16535,9.56447894211052,5.880223105068306
16536,35.97731222166207,17.71354894675328
16537,231.93469356580812,77.30318530798407
16538,99.13671214406509,23.630567952858975
16542,24.61874474854351,38.50199122343085
16543,26.52225701548363,94.91762053547416
16545,9.450701979480765,25.648303475200958
16546,50.726170734187676,89.67782905679749
16547,29.935480104883492,64.42951638319916
16548,26.004504995221954,72.46330886541367
16549,161.13447504994718,141.49379393969178
16550,28.54870367850244,8.646636533401239
16551,35.72196165547559,13.33343579651629
16552,26.28827039260476,13.164946714791917
16553,31.981740957127954,17.134934183463596
16554,15.163189107074556,9.096786237498312
16555,53.39505788329318,33.30841497969981
16557,16.198327959163873,3.4792816660463717
16558,21.04055945774212,4.031990068754775
16559,44.49090769182807,11.944794060428736
16560,20.488849830790198,2.046170013561318
16561,56.60427970367228,4.911657868275515
16562,7.616239160101053,2.0535663824666384
16563,34.056302919073815,13.417987665356087
16564,38.56835121362985,6.977367355153733
16565,14.03539397479026,4.838169999934705
16566,91.2149898486613,35.55960868454275
16569,76.31279464301353,29.635604921901063
16575,12.59891774891775,69.3103896103896
16576,4.066666666666666,60.01991341991342
16577,17.96948051948052,192.64242424242425
16585,3.5095238095238095,48.3064935064935
16586,6.75,129.7495670995671
16587,2.840909090909091,114.5474025974026
16588,1.9261904761904762,107.90194805194805
16589,3.5,71.57142857142857
16590,4.326190476190476,123.60238095238095
16591,58.534188034188034,217.12725885225885
16592,1.9666666666666666,48.55952380952381
16594,232.33992673992674,22.06007326007326
16595,173.60179487955486,65.4587717342051
16597,8.448809603620985,15.190245298041102
16598,15.23352853246076,34.66683150435978
16599,20.552115939810534,50.26744447046257
16600,124.46007326007326,16.978571428571428
16601,62.91483516483517,12.003113553113552
16602,13.846523783861588,26.01653267279357
16603,131.00384615384615,16.256227106227104
16604,15.724173593072992,53.34551420080559
16606,69.22527472527473,34.39835164835165
16608,155.63937728937728,62.415018315018315
16609,80.93406593406593,21.458608058608057
16611,16.101559476355582,47.743391130023134
16612,10.243991414425206,20.060412077855112
16613,7.467468189627764,38.50907578517075
16614,9.449716935964714,15.582050380722162
16615,5.269164424984535,13.254653600832459
16616,10.954465335158329,47.29860706058017
16618,16.14289357234956,9.84924457483069
16619,3.0073374698618096,11.923673609069281
16620,0.15963036963036964,1.103152537421586
16621,5.049732570996337,7.997085800761267
16622,7.466078443456602,15.264162217796414
16623,2.7334459872326256,7.674747390509162
16624,4.502893672016216,18.751256250881603
16625,15.13048782978162,15.608342533899133
16626,5.45805438295681,5.445549374672795
16628,0.13047530288909598,1.1758198767887673
16629,2.423780207367393,10.376929925177642
16630,0.578747291658106,10.780731529676626
16632,5.244671989932583,15.384212767746279
16635,39.826530963000366,44.51654851997914
16636,11.752916548323666,36.89528185606399
16637,1.3252723292525084,13.021233529954449
16638,3.8754563671711924,15.127458487337378
16639,2.846405739287395,13.092417216063346
16640,1.535131132474674,9.409675374432332
16641,4.511653932619747,13.222051913377163
16642,20.076402019209755,48.29913972130353
16645,6.488177274156523,19.177631230536527
16646,8.56784333263049,38.9828709029391
16647,4.773920472284779,34.17252471432905
16648,13.394334738680698,84.77458669757928
16649,1.1692573621299538,8.234207276413848
16650,6.844312608947917,27.020931174272693
16651,4.315970213339163,17.270882225550903
16652,6.169160219905882,20.980422960839316
16653,1.6348541304129025,8.96916446744431
16654,2.0351197736796736,21.448172668005014
16655,4.454841862924212,18.015281812398108
16656,1.9066482591123879,15.689697527605931
16657,3.507026413803929,8.756068427007028
16659,0.9103353345008324,20.43540890628807
16660,0.2968375179359161,2.129543922311548
16661,2.779439213170651,9.49012954693454
16663,9.106256672322788,119.75702992090667
16667,10.819517800231665,4.07770578410178
16670,1.995070288535447,0.7275358422939068
16671,0.6946149299467377,2.6175454451470097
16673,1.2068931198636603,2.8119223961162265
16674,0.08333333333333333,1.6473219022062915
16675,2.5011412860383113,2.0288585478335324
16676,1.072098835661248,4.690454025290086
16677,4.242637871494912,20.638030930814246
16678,0.27601907235774514,8.206500599275705
16679,1.3828388240623433,21.97531035730281
16680,5.310657012231122,26.598840254709422
16681,3.0211334646902537,6.550563048445106
16682,0.8391754300376962,5.656715149624694
16683,6.01365574561193,15.516998907978488
16685,1.214168922864575,1.8577741584957204
16686,3.765708508056906,21.73173814913568
16687,6.736501811553944,73.20181904166255
16688,0.259042100571336,3.8337422618924517
16689,0.325,1.9492332101922893
16690,17.291494918125352,16.07677368927369
16691,2.820470654665028,7.645757560380322
16692,0.3279662859687089,5.401838361954124
16693,4.399991453795802,11.654706324271542
16694,3.244047619047619,5.601981669860927
16695,3.3270594580691455,24.421157423846427
16696,15.550669918316977,0.3892773892773893
16697,2.694517982017982,0.7893217893217893
16698,35.90350123732477,8.643624839213075
16699,11.495201070858965,0.5388157894736842
16700,5.906439174860227,0.3973868237026132
16701,0.25,0
16702,2.275996225996226,1
16703,1.4923806456701194,0.5513157894736842
16704,10.026531801531801,2.1545843045843047
16706,5.568077112589307,0.5393217893217893
16707,2.381208425720621,0.6190040650406504
16709,17.767738359201775,2.310962851511632
16710,2.5289501646926325,0.24029933481152993
16711,81.4466026830051,27.739133394005787
16712,0.8016233766233766,0.1534090909090909
16713,0.2625,0.3206564776686728
16714,10.567794360907705,5.216006446924668
16715,0.3025246812011518,0.9982174688057042
16716,21.97456224116441,2.3599694423223836
16717,9.611035817761069,4.781254436222155
16718,11.52998399309297,3.0013738443094065
16719,9.622933315947632,3.6087615149978696
16720,6.211160163366046,1.3498303864157524
16721,13.659025091360098,2.8967291993834317
16722,5.663658358618904,2.3241609797025866
16723,4.397905933935346,1.4389949919361684
16724,21.092817558258734,5.6371774467362705
16725,10.49803949920049,4.787987459736685
16726,100.23872937391,37.69597101480285
16727,67.3890270883658,25.743899848896593
16728,93.02526611955712,47.43667587025877
16729,60.2095868865388,25.898296931811213
16730,131.0337232317998,65.63541757501444
16731,200.73343097846055,70.8721028626594
16732,159.13637500508864,53.63929410204789
16733,59.0147455083473,18.36337969293899
16734,58.84421206248025,18.846079638845996
16735,124.3985989886099,76.70238914099907
16736,119.23037828724387,70.8590834964704
16737,17.04965075576154,4.743093099103788
16738,2.2567648023262956,8.345930067492189
16739,148.22279567254924,52.10212124862911
16742,6.864373779814956,3.128840358987418
16743,11.08256808152791,11.732059723776102
16744,80.3704521105431,44.76871451174196
16747,19.81890331890332,0.6666666666666666
16748,47.94420856920857,3.1797272172272173
16750,0.4046676441837732,5.709192325128511
16754,0.47640645553924593,4.24183358902181
16755,2.669498415852819,26.19196419749246
16757,0.9808074484888741,8.976509002802864
16758,0.511883077599956,2.784107112400517
16759,0,0.9882119098810661
16760,0.27360759218144615,20.281991239383228
16761,0.2367053998632946,10.844629004088096
16762,0.4455443578401836,7.977932003066019
16764,9.183942433390053,0
16765,11.430894418673985,0.5113176130042465
16767,33.32094707323731,0.2763254424300674
16768,2.2000174369569896,0.030303030303030304
16769,3.9992901256707998,0.30244819365486886
16770,6.087007719849421,1.601208117931668
16772,28.06434376815758,3.4767758540732503
16773,3.3464646464646464,0.8305576776165011
16775,11.387632415852497,4.150361689433698
16777,4.186997261997262,0.8415787371669725
16778,1,0.08333333333333333
16780,2.7036075036075036,1.2095238095238094
16781,0,0.7166666666666667
16783,0.65,0.15476190476190477
16784,3.7194444444444446,2.5619047619047617
16785,7.800544630807789,4.718358395989974
16786,17.46809818999313,5.536789738014668
16787,1.5568181818181819,0.55
16788,6.649508818626466,0.2954954954954955
16789,7.43731335701924,2.810104065692301
16790,13.579824406716366,20.22990584272253
16791,2.766844716777341,1.0787392678299614
16792,25.472689514759942,2.793315029456334
16793,0,0.41666666666666663
16794,14.33866642087466,3.2063252182388338
16795,1.1633375682288725,1.2915893143514627
16796,11.660142641704763,7.080975803630266
16797,16.164780839856906,1.4136706058967723
16798,8.379232719474155,4.29219991284058
16799,14.497919804483528,1.9863122615088815
16800,6.118069383317061,0.1599673202614379
16801,3.856132756132756,0.48376623376623373
16802,16.121968735187878,4.441075739220173
16803,7.8701563458554,2.917524624784687
16804,1.0075808865464038,0.07692307692307693
16805,2.229004310209002,0.7806804667640581
16806,1.7692353319303622,1.0595213300631257
16807,3.2042179776222044,1.54839426163436
16809,0.27796101949025487,0.5469991910394387
16811,0.9534555485793875,3.294257675813067
16814,7.538107395990258,14.30124154812566
16819,60.32793179043179,26.791217116217116
16820,35.751144688644686,13.628035853035852
16822,73.92385114885116,41.59534493284493
16823,34.414840714840714,19.509332334332335
16824,40.82858669108669,13.87608225108225
16825,30.012962037962037,18.427823565323564
16828,133.12234432234433,22.292490842490842
16831,56.773809523809526,14.411904761904761
16832,71.97509157509157,19.51978021978022
16833,69.23956043956044,24.456959706959708
16834,134.24615384615385,49.51025641025641
16835,122.8467032967033,78.38095238095238
16836,34.52362637362637,15.676190476190476
16837,35.74835164835165,19.796703296703296
16838,69.32637362637362,44.85695970695971
16839,59.99432234432234,49.58406593406593
16840,37.08003663003663,44.50714285714286
16841,28.503113553113554,57.938644688644686
16842,24.67124542124542,93.20805860805861
16843,111.87743139213727,390.1100590585885
16844,205.70976523476523,371.9228989964284
16845,286.72341531018003,465.63495279230574
16846,61.23618766854061,98.3799448917096
16847,66.69709800003918,137.98228601463896
16849,7.160508935508935,10.130511971688442
16850,22.037300444653386,27.648369114545584
16851,97.88790833349657,62.81031648090472
16852,28.444972347913524,39.36124006712242
16853,22.848504763210645,33.727387318563785
16854,55.65743570155335,79.35260050407109
16855,49.50866633366633,37.349136157959684
16856,31.785648501824973,40.27707553884024
16857,39.37502644414409,39.986451130568774
16858,54.016036088094914,33.83389616919029
16862,41.74335174629292,37.786238108296935
16863,37.551990329931506,33.43160303748539
16864,21.989458580635052,24.63717442688031
16865,108.03140176816648,59.71241487270899
16866,18.646434937611406,20.25794826088944
16867,36.30277647189412,43.130842849960494
16868,24.2454302233714,23.388639791580967
16869,28.967027090556503,33.24369454075337
16870,51.52491071020483,51.024773429185196
16871,52.31249191984486,28.1222383825325
16872,53.23879617114911,46.699692790869264
16873,59.257497731027144,65.902315658198
16874,34.8374373992021,50.413503489974076
16875,74.3630092130092,77.01918636918637
16876,110.97874315227256,65.12743367743367
16877,50.0943037354802,33.69298267092385
16878,44.61250954927426,33.50117154087742
16879,34.170472991061224,21.131721872898343
16880,101.64205712588065,98.63078359548948
16881,114.90674717439423,19.234360737301913
16882,15.561008436008436,16.572962168550404
16883,64.97803373097491,46.23615159350454
16884,96.04913354619237,100.81380710792476
16885,50.030291767056475,50.74353489647607
16886,22.897995305348246,38.48328958623076
16887,32.47543045190104,55.222531716649364
16888,170.8570225526108,94.75790794173147
16889,14.286310421604538,18.320444098385273
16890,40.17645671322142,58.15258842464725
16891,41.667950023832375,52.358418705477526
16892,48.6466845246257,64.44203737439031
16893,16.392805805305805,33.54590825840826
16894,104.2832486957487,71.02932622932623
16903,0,0.1111111111111111
16904,70.99906051225994,44.663123065759365
16908,107.5805091545717,35.51863155808271
16909,44.438121746355506,11.758193142177257
16910,104.11593530712757,23.223099043576845
16911,103.39567212981441,27.143818566328655
16912,107.50585597733648,28.60731629457942
16913,159.04285193636852,35.007399824637396
16914,0.44285714285714284,0.7347077042198993
16915,0.5900543900543901,1.9404098954021554
16923,27.41071613483264,19.065489080965232
16924,57.53419174844638,31.031174313253178
16925,41.9175429840329,21.493471394274923
16926,15.212658141325898,55.21603299341608
16930,9.188627038834777,5.000583175434984
16931,23.809013229862924,21.47879827252798
16932,64.32386655466777,134.56786499496823
16933,150.64550930118386,168.08384424136472
16935,10.119374334815511,3.093881526969762
16936,29.95939493513023,10.374338161838162
16937,11.142751529516236,7.079415355885944
16939,2.9382901412313176,0.40681818181818186
16941,0.38596491228070173,0.14285714285714285
16942,1.9168470418470418,0.9285714285714286
16943,4.917261904761904,1.5178571428571428
16944,9.171714396714396,1.05
16945,13.96580364080364,5.103221778221778
16947,1.2291021986143937,0.8844696969696969
16949,0,0
16951,0.23059866962305986,1.0233079928201878
16952,2.622672047385103,2.4822792383767993
16953,0.19444444444444442,0.5666666666666667
16955,0,0.1
16959,117.89333244216131,45.47758283027927
16960,0.8146458933223639,1.5074780611545318
16961,61.61037018966586,22.19264834322884
16962,676.4165662859936,400.9313706228608
16963,75.6589016717162,25.26637400562595
16964,104.95541771227727,28.033273420680025
16965,0.8513888888888889,1.1558663558663558
16966,45.57235506749557,57.83040733501496
16979,43.98695510717269,155.4161818811468
16980,11.04751855354784,24.416391609139065
16981,10.36958633416963,31.178423303254007
16982,10.412198041423364,29.06459004463347
16983,4.709178445396725,19.705794105077736
16984,13.783119215282264,65.85696216313454
16985,31.668754856254857,26.532016594516595
16987,20.37925407925408,5.453923853923854
16990,3.863961038961039,1.9583444333444333
16992,3.7106504606504607,3.295823620823621
16998,5,27
16999,19,0
17001,7.792252192252192,6.299342324342325
17003,15.696214896214896,15.488632201132202
