"Year","Month","Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"2020","Jan","26490",3,39,32,0.09375,1.21875,8.2043795620438,137,39.847427,-75.36827,00:00:02
"2020","Jan","26491",10,86,45,0.222222222222222,1.91111111111111,7.64963503649635,137,39.848182,-75.366661,00:00:02
"2020","Jan","26497",125,156,55,2.27272727272727,2.83636363636364,9.47709923664122,262,39.849254,-75.360992,00:00:17
"2020","Jan","2800no",17,0,7,2.42857142857143,0,2.42857142857143,7,40.007831,-75.290817,00:00:22
"2020","Jan","2920no",12,0,4,3,0,3,4,39.91328,-75.432235,00:00:13
"2020","Jan","29497",35,7,29,1.20689655172414,0.241379310344828,6.90076335877863,131,39.851722,-75.45269,00:00:02
"2020","Jan","29715",16,64,53,0.30188679245283,1.20754716981132,6.19565217391304,138,39.972801,-75.286903,00:00:04
"2020","Jan","29716",5,0,5,1,0,2.19909502262443,221,40.010383,-75.291618,00:00:00
"2020","Jan","29717",58,6,46,1.26086956521739,0.130434782608696,8.98841698841699,259,39.963321,-75.596122,00:00:02
"2020","Jan","29718",17,22,31,0.548387096774194,0.709677419354839,11.2934362934363,259,39.967079,-75.552772,00:00:01
"2020","Jan","29719",24,49,51,0.470588235294118,0.96078431372549,11.2857142857143,259,39.96603,-75.54811,00:00:02
"2020","Jan","29720",19,2,18,1.05555555555556,0.111111111111111,9.24649859943978,357,39.965423,-75.486183,00:00:00
"2020","Jan","29721",5,0,4,1.25,0,9.26050420168067,357,39.96788,-75.478889,00:00:00
"2020","Jan","29722",72,1,31,2.32258064516129,0.032258064516129,12.0735294117647,68,39.976192,-75.440902,00:00:08
"2020","Jan","29725",22,59,25,0.88,2.36,2.35393258426966,356,40.105365,-75.408554,00:00:00
"2020","Jan","29726",268,3,130,2.06153846153846,0.0230769230769231,3.76470588235294,306,40.1039,-75.404006,00:00:05
"2020","Jan","29730",15,0,12,1.25,0,2.90163934426229,305,40.104713,-75.409133,00:00:00
"2020","Jan","29731",0,117,78,0,1.5,3.25977653631285,358,40.103721,-75.402069,00:00:01
"2020","Jan","29732",1,76,30,0.0333333333333333,2.53333333333333,0.787878787878788,33,39.977954,-75.418136,00:00:19
"2020","Jan","29733",0,14,10,0,1.4,0.363636363636364,33,39.976833,-75.41632,00:00:04
"2020","Jan","29734",8,12,19,0.421052631578947,0.631578947368421,0.125,64,39.9776,-75.413955,00:03:27
"2020","Jan","29735",16,0,15,1.06666666666667,0,2.37209302325581,43,39.977027,-75.41674,00:00:03
"2020","Jan","29736",72,2,31,2.32258064516129,0.0645161290322581,4,43,39.977966,-75.418006,00:00:10
"2020","Jan","29738",4,8,8,0.5,1,8.87037037037037,54,39.976715,-75.437736,00:00:02
"2020","Jan","29740",9,0,8,1.125,0,8.98148148148148,54,39.975975,-75.441055,00:00:02
"2020","Jan","29741",1,5,5,0.2,1,9.62816901408451,355,39.965763,-75.486061,00:00:00
"2020","Jan","29742",27,16,35,0.771428571428571,0.457142857142857,11.5752895752896,259,39.967426,-75.552993,00:00:01
"2020","Jan","29744",26,12,28,0.928571428571429,0.428571428571429,5.64044943820225,89,39.910007,-75.308448,00:00:03
"2020","Jan","29746",0,4,2,0,2,5.41573033707865,89,39.926162,-75.301681,00:00:00
"2020","Jan","29750",19,4,20,0.95,0.2,6.18090452261307,199,39.941513,-75.288757,00:00:01
"2020","Jan","29751",28,413,205,0.136585365853659,2.01463414634146,16.837962962963,432,39.960399,-75.262649,00:00:07
"2020","Jan","29752",1,23,20,0.05,1.15,10.959595959596,99,39.950263,-75.273445,00:00:02
"2020","Jan","29753",6,5,10,0.6,0.5,5.41975308641975,81,39.926654,-75.302345,00:00:02
"2020","Jan","29754",5,3,7,0.714285714285714,0.428571428571429,7.28712871287129,101,40.04792,-75.43782,00:00:01
"2020","Jan","29755",44,3,29,1.51724137931034,0.103448275862069,7.96039603960396,101,40.046108,-75.42237,00:00:03
"2020","Jan","29756",3,1,4,0.75,0.25,9.88,100,40.044071,-75.395553,00:00:00
"2020","Jan","29757",64,7,50,1.28,0.14,5.83690987124464,233,40.026134,-75.327987,00:00:02
"2020","Jan","29758",49,4,31,1.58064516129032,0.129032258064516,8.48068669527897,233,40.014816,-75.304954,00:00:01
"2020","Jan","29759",23,7,18,1.27777777777778,0.388888888888889,8.3943661971831,213,40.001792,-75.27507,00:00:01
"2020","Jan","29760",2,38,30,0.0666666666666667,1.26666666666667,10.6223175965665,233,40.016586,-75.308181,00:00:01
"2020","Jan","29761",7,100,68,0.102941176470588,1.47058823529412,7.4698275862069,232,40.026538,-75.328392,00:00:10
"2020","Jan","29762",0,6,4,0,1.5,10.42,100,40.044231,-75.395545,00:00:00
"2020","Jan","29763",2,45,31,0.0645161290322581,1.45161290322581,8.08,100,40.046375,-75.422164,00:00:03
"2020","Jan","29766",27,14,34,0.794117647058823,0.411764705882353,5.9748743718593,199,39.936302,-75.287155,00:00:02
"2020","Jan","29767",61,59,81,0.753086419753086,0.728395061728395,5.98492462311558,199,39.937561,-75.286529,00:00:04
"2020","Jan","29770",4,4,7,0.571428571428571,0.571428571428571,5.77464788732394,71,39.911716,-75.331352,00:00:01
"2020","Jan","29789",16,15,28,0.571428571428571,0.535714285714286,10.415313225058,431,39.888412,-75.355148,00:00:01
"2020","Jan","29790",10,11,17,0.588235294117647,0.647058823529412,14.9009900990099,101,40.005912,-75.288513,00:00:02
"2020","Jan","29791",2,0,2,1,0,15.0594059405941,101,39.999179,-75.285514,00:00:00
"2020","Jan","29792",10,5,9,1.11111111111111,0.555555555555556,15.43,100,39.986171,-75.276306,00:00:01
"2020","Jan","29793",5,20,25,0.2,0.8,11.1322505800464,431,39.887954,-75.355186,00:00:00
"2020","Jan","29794",8,10,16,0.5,0.625,11.3425925925926,432,39.89727,-75.351158,00:00:00
"2020","Jan","29795",0,1,1,0,1,7.82857142857143,105,39.964397,-75.2919,00:00:00
"2020","Jan","29797",71,377,233,0.304721030042918,1.61802575107296,9.04938271604938,648,39.938289,-75.351249,00:00:03
"2020","Jan","29798",31,47,45,0.688888888888889,1.04444444444444,8.44343891402715,442,39.937919,-75.357086,00:00:01
"2020","Jan","29800",13,473,197,0.065989847715736,2.4010152284264,6.53055555555556,360,39.914894,-75.427146,00:00:02
"2020","Jan","29802",0,1,1,0,1,1.33333333333333,9,39.918224,-75.433586,00:00:01
"2020","Jan","29803",2,175,129,0.0155038759689922,1.35658914728682,2.13760379596679,843,39.921829,-75.443016,00:00:01
"2020","Jan","29809",35,15,15,2.33333333333333,1,7.04615384615385,65,39.915279,-75.412803,00:00:01
"2020","Jan","29810",8,8,16,0.5,0.5,10.887323943662,426,39.938919,-75.347267,00:00:00
"2020","Jan","29815",59,75,92,0.641304347826087,0.815217391304348,14.4570024570025,407,39.92456,-75.232986,00:00:03
"2020","Jan","29820",647,37,208,3.11057692307692,0.177884615384615,5.42696629213483,267,39.880863,-75.529327,00:00:17
"2020","Jan","29826",0,41,27,0,1.51851851851852,8.73863636363636,88,39.956451,-75.340766,00:00:03
"2020","Jan","29829",0,78,41,0,1.90243902439024,5.33720930232558,86,39.960208,-75.335128,00:00:05
"2020","Jan","29830",0,11,10,0,1.1,4.69318181818182,88,39.959449,-75.345649,00:00:01
"2020","Jan","29831",0,26,18,0,1.44444444444444,5.03488372093023,86,39.961696,-75.337341,00:00:02
"2020","Jan","29832",0,17,14,0,1.21428571428571,4.83720930232558,86,39.961425,-75.339935,00:00:01
"2020","Jan","29833",0,3,3,0,1,4.3448275862069,29,39.970882,-75.342323,00:00:01
"2020","Jan","29835",0,7,5,0,1.4,4.51724137931035,29,39.966545,-75.33905,00:00:01
"2020","Jan","29836",0,4,4,0,1,4.75862068965517,29,39.965476,-75.340698,00:00:01
"2020","Jan","29837",4,0,4,1,0,2.53333333333333,60,39.965511,-75.341026,00:00:01
"2020","Jan","29850",2,7,9,0.222222222222222,0.777777777777778,7.31034482758621,261,39.982151,-75.380767,00:00:00
"2020","Jan","29852",2,28,25,0.08,1.12,7.12307692307692,260,39.979698,-75.3843,00:00:01
"2020","Jan","29853",0,5,3,0,1.66666666666667,7.10384615384615,260,39.978672,-75.385795,00:00:00
"2020","Jan","29854",2,15,15,0.133333333333333,1,7.14176245210728,261,39.977558,-75.387306,00:00:00
"2020","Jan","29855",1,11,11,0.0909090909090909,1,7.10344827586207,261,39.976593,-75.388679,00:00:00
"2020","Jan","29856",1,4,4,0.25,1,7.09195402298851,261,39.975257,-75.390571,00:00:00
"2020","Jan","29858",2,18,17,0.117647058823529,1.05882352941176,6.99616858237548,261,39.970333,-75.394989,00:00:00
"2020","Jan","29859",16,3,16,1,0.1875,5.27881040892193,269,39.969768,-75.395423,00:00:00
"2020","Jan","29860",4,1,5,0.8,0.2,5.28996282527881,269,39.9734,-75.39183,00:00:00
"2020","Jan","29861",18,1,17,1.05882352941176,0.0588235294117647,5.35315985130112,269,39.975097,-75.390518,00:00:01
"2020","Jan","29862",4,0,4,1,0,5.36802973977695,269,39.97628,-75.388839,00:00:00
"2020","Jan","29863",21,0,21,1,0,5.44609665427509,269,39.977519,-75.38713,00:00:01
"2020","Jan","29864",8,1,8,1,0.125,5.47211895910781,269,39.978343,-75.385993,00:00:00
"2020","Jan","29866",18,3,19,0.947368421052632,0.157894736842105,5.54275092936803,269,39.980663,-75.382667,00:00:01
"2020","Jan","29867",6,0,4,1.5,0,5.56505576208178,269,39.981651,-75.381256,00:00:00
"2020","Jan","29881",0,0,0,NA,NA,1.55,60,39.966018,-75.351615,00:00:00
"2020","Jan","29882",4,0,4,1,0,1.61666666666667,60,39.966518,-75.350944,00:00:00
"2020","Jan","29883",1,2,3,0.333333333333333,0.666666666666667,1.6,60,39.967769,-75.349159,00:00:00
"2020","Jan","29884",3,2,5,0.6,0.4,1.61666666666667,60,39.971469,-75.343864,00:00:01
"2020","Jan","29887",0,0,0,NA,NA,4.28571428571429,28,39.967998,-75.349304,00:00:00
"2020","Jan","29889",0,1,1,0,1,4.25,28,39.966712,-75.351089,00:00:00
"2020","Jan","29890",0,7,7,0,1,3.89285714285714,28,39.964584,-75.35408,00:00:04
"2020","Jan","29891",0,4,4,0,1,4.13793103448276,29,39.966159,-75.35189,00:00:01
"2020","Jan","29892",0,0,0,NA,NA,4.3448275862069,29,39.971576,-75.344207,00:00:00
"2020","Jan","29893",16,73,55,0.290909090909091,1.32727272727273,9.57352941176471,136,39.975887,-75.303649,00:00:04
"2020","Jan","29894",8,9,16,0.5,0.5625,9.51470588235294,136,39.974506,-75.308029,00:00:01
"2020","Jan","29895",5,16,19,0.263157894736842,0.842105263157895,9.38235294117647,136,39.972976,-75.311439,00:00:02
"2020","Jan","29896",0,7,6,0,1.16666666666667,9.46323529411765,136,39.973812,-75.309692,00:00:00
"2020","Jan","29897",2,45,34,0.0588235294117647,1.32352941176471,9.06617647058824,136,39.972164,-75.313186,00:00:04
"2020","Jan","29898",4,11,12,0.333333333333333,0.916666666666667,9.52205882352941,136,39.975025,-75.305854,00:00:01
"2020","Jan","29901",44,42,64,0.6875,0.65625,19.753979739508,691,39.950641,-75.254959,00:00:01
"2020","Jan","29904",24,82,77,0.311688311688312,1.06493506493506,9.05693069306931,404,39.843822,-75.36573,00:00:02
"2020","Jan","29905",9,47,42,0.214285714285714,1.11904761904762,5.85714285714286,322,39.828208,-75.41262,00:00:01
"2020","Jan","29906",0,0,0,NA,NA,4.27160493827161,324,39.821258,-75.427833,00:00:00
"2020","Jan","29907",4,67,54,0.0740740740740741,1.24074074074074,3.91049382716049,324,39.814701,-75.44091,00:00:02
"2020","Jan","29908",82,7,75,1.09333333333333,0.0933333333333333,4.22321428571429,336,39.81483,-75.440567,00:00:03
"2020","Jan","29909",1,0,1,1,0,4.3125,336,39.821117,-75.427734,00:00:00
"2020","Jan","29910",1,1,2,0.5,0.5,5.91369047619048,336,39.82936,-75.409446,00:00:00
"2020","Jan","29911",31,593,201,0.154228855721393,2.95024875621891,3.25,272,39.881076,-75.529167,00:00:09
"2020","Jan","29912",0,26,16,0,1.625,2.0958904109589,146,39.885848,-75.535842,00:00:03
"2020","Jan","29914",2,56,39,0.0512820512820513,1.43589743589744,1.63576158940397,151,39.882743,-75.542785,00:00:06
"2020","Jan","29915",17,1,17,1,0.0588235294117647,2.16176470588235,136,39.882877,-75.543083,00:00:02
"2020","Jan","29916",78,61,82,0.951219512195122,0.74390243902439,3.15162454873646,277,39.885559,-75.527374,00:00:04
"2020","Jan","29917",99,26,73,1.35616438356164,0.356164383561644,10.2289156626506,249,39.950351,-75.311782,00:00:03
"2020","Jan","29918",8,517,180,0.0444444444444444,2.87222222222222,2.32821723730815,847,39.919818,-75.442787,00:00:04
"2020","Jan","29919",11,1,10,1.1,0.1,2.08490566037736,848,39.92316,-75.44342,00:00:00
"2020","Jan","29920",22,104,93,0.236559139784946,1.11827956989247,11.0263157894737,266,39.950592,-75.311584,00:00:03
"2020","Jan","29921",794,597,725,1.0951724137931,0.823448275862069,1.28395860284605,1546,39.928386,-75.447235,00:12:05
"2020","Jan","29923",107,51,109,0.981651376146789,0.467889908256881,10.0922619047619,336,39.840995,-75.373321,00:00:04
"2020","Jan","29925",53,26,59,0.898305084745763,0.440677966101695,10.5157480314961,508,39.857872,-75.353027,00:00:02
"2020","Jan","29927",52,103,112,0.464285714285714,0.919642857142857,8.45792079207921,404,39.841247,-75.373191,00:00:03
"2020","Jan","29928",2,1,3,0.666666666666667,0.333333333333333,5.96573208722741,321,39.829566,-75.409393,00:00:00
"2020","Jan","29929",151,206,155,0.974193548387097,1.32903225806452,0.857798165137615,436,39.846824,-75.40776,00:00:14
"2020","Jan","29930",9,12,16,0.5625,0.75,8.98684210526316,152,39.858482,-75.426979,00:00:01
"2020","Jan","29931",34,34,47,0.723404255319149,0.723404255319149,8.56578947368421,152,39.864391,-75.427757,00:00:03
"2020","Jan","29932",16,81,62,0.258064516129032,1.30645161290323,8.13815789473684,152,39.866024,-75.428031,00:00:04
"2020","Jan","29933",9,0,9,1,0,4.2189349112426,169,39.901233,-75.438095,00:00:01
"2020","Jan","29934",23,5,21,1.0952380952381,0.238095238095238,6.03529411764706,170,39.868972,-75.428588,00:00:01
"2020","Jan","29935",86,35,76,1.13157894736842,0.460526315789474,6.33529411764706,170,39.865917,-75.428207,00:00:05
"2020","Jan","29937",7,2,6,1.16666666666667,0.333333333333333,6.84705882352941,170,39.859447,-75.418518,00:00:00
"2020","Jan","29938",23,7,25,0.92,0.28,3.00778210116732,514,39.851036,-75.401885,00:00:00
"2020","Jan","29939",14,2,13,1.07692307692308,0.153846153846154,10.5594405594406,286,39.857448,-75.347702,00:00:00
"2020","Jan","29940",34,18,42,0.80952380952381,0.428571428571429,10.6783216783217,286,39.858943,-75.34365,00:00:01
"2020","Jan","29941",131,114,145,0.903448275862069,0.786206896551724,9.23981900452489,442,39.910999,-75.26979,00:00:04
"2020","Jan","29942",4,3,7,0.571428571428571,0.428571428571429,13.3914728682171,258,39.892841,-75.296142,00:00:00
"2020","Jan","29943",17,22,34,0.5,0.647058823529412,12.546511627907,258,39.880664,-75.309761,00:00:01
"2020","Jan","29944",2,30,30,0.0666666666666667,1,12.5503875968992,258,39.87857,-75.315391,00:00:01
"2020","Jan","29945",125,124,157,0.796178343949045,0.789808917197452,12.468992248062,258,39.877334,-75.319244,00:00:07
"2020","Jan","29946",1,2,3,0.333333333333333,0.666666666666667,11.9651162790698,258,39.871723,-75.330558,00:00:00
"2020","Jan","29947",7,28,27,0.259259259259259,1.03703703703704,11.9147286821705,258,39.869438,-75.335525,00:00:01
"2020","Jan","29948",19,41,47,0.404255319148936,0.872340425531915,11.3410852713178,258,39.863372,-75.345458,00:00:02
"2020","Jan","29949",3,20,19,0.157894736842105,1.05263157894737,11.1279069767442,258,39.857498,-75.348045,00:00:01
"2020","Jan","29950",144,56,97,1.48453608247423,0.577319587628866,11.7286821705426,258,39.856449,-75.350883,00:00:06
"2020","Jan","29951",162,98,172,0.941860465116279,0.569767441860465,9.97844112769486,603,39.848007,-75.372489,00:00:03
"2020","Jan","29953",1,133,31,0.032258064516129,4.29032258064516,7.27906976744186,86,39.957698,-75.339317,00:00:04
"2020","Jan","29956",7,3,7,1,0.428571428571429,4.06542056074766,214,39.905311,-75.26184,00:00:01
"2020","Jan","29957",13,5,15,0.866666666666667,0.333333333333333,4.0981308411215,214,39.906974,-75.258659,00:00:01
"2020","Jan","29958",29,21,31,0.935483870967742,0.67741935483871,3.57692307692308,182,39.903263,-75.269699,00:00:02
"2020","Jan","29962",0,13,11,0,1.18181818181818,9,184,39.897945,-75.278564,00:00:01
"2020","Jan","29963",164,125,183,0.896174863387978,0.683060109289617,8.03632478632479,468,39.909736,-75.271537,00:00:05
"2020","Jan","29966",1,2,3,0.333333333333333,0.666666666666667,4.09345794392523,214,39.905498,-75.261604,00:00:00
"2020","Jan","29968",20,0,14,1.42857142857143,0,10.4120879120879,182,39.897972,-75.278335,00:00:01
"2020","Jan","29970",3,38,24,0.125,1.58333333333333,7.33057851239669,121,39.880897,-75.518867,00:00:00
"2020","Jan","29971",16,1,14,1.14285714285714,0.0714285714285714,8.60416666666667,96,39.896747,-75.3759,00:00:02
"2020","Jan","29972",0,0,0,NA,NA,0.95,120,39.89664,-75.507057,00:00:00
"2020","Jan","29974",56,39,41,1.36585365853659,0.951219512195122,0.65938864628821,229,39.935798,-75.530235,00:00:17
"2020","Jan","29975",29,7,22,1.31818181818182,0.318181818181818,0.755458515283843,229,39.932514,-75.530937,00:00:01
"2020","Jan","29977",179,26,94,1.90425531914894,0.276595744680851,3.14232209737828,267,39.882629,-75.530639,00:00:05
"2020","Jan","29978",0,5,5,0,1,8.60740740740741,135,39.843051,-75.443679,00:00:00
"2020","Jan","29979",0,0,0,NA,NA,8.65185185185185,135,39.83908,-75.442825,00:00:00
"2020","Jan","29980",39,28,48,0.8125,0.583333333333333,8.72388059701493,134,39.837135,-75.442474,00:00:04
"2020","Jan","29981",36,7,34,1.05882352941176,0.205882352941176,8.92647058823529,136,39.836013,-75.442214,00:00:03
"2020","Jan","29982",6,0,3,2,0,12.1860465116279,129,39.824119,-75.408149,00:00:00
"2020","Jan","29985",30,45,51,0.588235294117647,0.882352941176471,10.9457364341085,129,39.837856,-75.44242,00:00:00
"2020","Jan","29986",6,40,36,0.166666666666667,1.11111111111111,10.6147540983607,122,39.849334,-75.448722,00:00:03
"2020","Jan","29987",2,0,1,2,0,8.0625,96,39.912662,-75.385284,00:00:00
"2020","Jan","29988",5,0,5,1,0,8.26041666666667,96,39.901958,-75.37429,00:00:00
"2020","Jan","29989",0,0,0,NA,NA,8.61458333333333,96,39.88779,-75.379928,00:00:00
"2020","Jan","29990",17,17,25,0.68,0.68,8.11458333333333,96,39.871208,-75.364845,00:00:04
"2020","Jan","29993",0,23,18,0,1.27777777777778,10.4404761904762,84,39.896919,-75.375625,00:00:01
"2020","Jan","29994",0,6,6,0,1,9.92857142857143,84,39.901943,-75.374069,00:00:01
"2020","Jan","29998",6,4,10,0.6,0.4,6.62015503875969,129,39.972724,-75.311538,00:00:01
"2020","Jan","29999",5,1,6,0.833333333333333,0.166666666666667,6.65116279069767,129,39.973545,-75.309829,00:00:00
"2020","Jan","30000",12,1,11,1.09090909090909,0.0909090909090909,6.73643410852713,129,39.974327,-75.308158,00:00:01
"2020","Jan","30002",13,0,13,1,0,6.83720930232558,129,39.974872,-75.305923,00:00:01
"2020","Jan","30003",24,1,19,1.26315789473684,0.0526315789473684,3.06666666666667,60,39.960098,-75.347587,00:00:04
"2020","Jan","30004",9,0,9,1,0,2.46666666666667,60,39.966018,-75.339996,00:00:01
"2020","Jan","30005",18,0,17,1.05882352941176,0,2.31666666666667,60,39.966579,-75.339241,00:00:02
"2020","Jan","30006",4,0,4,1,0,1.9,60,39.96907,-75.338546,00:00:00
"2020","Jan","30007",13,0,12,1.08333333333333,0,1.83333333333333,60,39.97092,-75.34288,00:00:01
"2020","Jan","30010",190,148,181,1.04972375690608,0.81767955801105,12.8693181818182,352,39.859073,-75.363372,00:00:10
"2020","Jan","30011",1,110,89,0.0112359550561798,1.23595505617978,1.63157894736842,323,39.844848,-75.394645,00:00:03
"2020","Jan","30012",0,13,11,0,1.18181818181818,1.59133126934985,323,39.845722,-75.395225,00:00:00
"2020","Jan","30013",84,2,73,1.15068493150685,0.0273972602739726,0.917197452229299,314,39.844982,-75.394744,00:00:03
"2020","Jan","30014",177,169,163,1.08588957055215,1.03680981595092,12.4108280254777,314,39.859241,-75.363258,00:00:10
"2020","Jan","30015",22,0,15,1.46666666666667,0,3.94573643410853,129,39.959457,-75.348144,00:00:00
"2020","Jan","30017",15,12,23,0.652173913043478,0.521739130434783,9.84943181818182,352,39.85651,-75.385452,00:00:01
"2020","Jan","30018",3,8,9,0.333333333333333,0.888888888888889,9.78980891719745,314,39.856708,-75.385528,00:00:00
"2020","Jan","30019",36,25,49,0.73469387755102,0.510204081632653,9.24522292993631,314,39.862583,-75.394157,00:00:02
"2020","Jan","30020",334,339,251,1.33067729083665,1.35059760956175,10.5700636942675,314,39.86399,-75.369026,00:00:12
"2020","Jan","30022",296,78,200,1.48,0.39,8.52840909090909,352,39.877262,-75.395751,00:00:09
"2020","Jan","30023",0,9,9,0,1,6.14649681528662,314,39.895217,-75.405258,00:00:00
"2020","Jan","30024",3,3,6,0.5,0.5,6.96198830409357,342,39.88187,-75.39949,00:00:00
"2020","Jan","30328",8,140,63,0.126984126984127,2.22222222222222,1.21802325581395,344,39.8512,-75.404525,00:00:02
"2020","Jan","30335",0,0,0,NA,NA,11.2938144329897,388,39.986515,-75.406166,00:00:00
"2020","Jan","30336",1,133,83,0.0120481927710843,1.60240963855422,0.493023255813954,215,39.931003,-75.526443,00:00:04
"2020","Jan","30340",62,25,54,1.14814814814815,0.462962962962963,6.41891891891892,148,39.979187,-75.302932,00:00:04
"2020","Jan","30341",25,23,35,0.714285714285714,0.657142857142857,3.41758241758242,182,39.906082,-75.264846,00:00:02
"2020","Jan","30342",47,12,43,1.09302325581395,0.27906976744186,3.86813186813187,182,39.90007,-75.267303,00:00:03
"2020","Jan","30343",1,3,3,0.333333333333333,1,8.57460317460317,315,39.892219,-75.282546,00:00:00
"2020","Jan","30344",14,10,19,0.736842105263158,0.526315789473684,12.152380952381,105,39.943519,-75.273757,00:00:02
"2020","Jan","30345",0,22,20,0,1.1,6.57142857142857,105,39.978607,-75.304061,00:00:02
"2020","Jan","30347",0,28,18,0,1.55555555555556,0,51,39.98006,-75.269332,00:00:36
"2020","Jan","30349",127,53,76,1.67105263157895,0.697368421052632,16.2815533980583,103,39.978996,-75.268402,00:00:13
"2020","Jan","30351",217,612,417,0.520383693045564,1.46762589928058,19.0577200577201,693,39.948738,-75.25476,00:00:07
"2020","Jan","30352",16,30,30,0.533333333333333,1,18.8975468975469,693,39.945991,-75.255638,00:00:01
"2020","Jan","30354",272,455,260,1.04615384615385,1.75,9.21019108280255,314,39.85894,-75.39035,00:00:11
"2020","Jan","30355",5,20,20,0.25,1,10.817880794702,604,39.851745,-75.363182,00:00:00
"2020","Jan","30356",1,6,3,0.333333333333333,2,4.41584158415842,505,39.848876,-75.400863,00:00:01
"2020","Jan","30357",72,21,67,1.07462686567164,0.313432835820896,10.4702380952381,336,39.843631,-75.36589,00:00:02
"2020","Jan","30358",3,4,6,0.5,0.666666666666667,16.3555992141454,509,39.910984,-75.278892,00:00:00
"2020","Jan","30359",4111,3224,1273,3.22937941869599,2.53260015710919,4.98610233733418,1583,39.849628,-75.360298,00:05:45
"2020","Jan","30363",41,32,48,0.854166666666667,0.666666666666667,4.10747663551402,214,39.908031,-75.260955,00:00:08
"2020","Jan","30364",5,15,13,0.384615384615385,1.15384615384615,4.0607476635514,214,39.907554,-75.257423,00:00:01
"2020","Jan","30380",80,142,95,0.842105263157895,1.49473684210526,10.1323529411765,136,39.82455,-75.420761,00:00:13
"2020","Jan","30381",24,21,38,0.631578947368421,0.552631578947368,8.51769911504425,226,39.837223,-75.380447,00:00:02
"2020","Jan","30383",109,90,116,0.939655172413793,0.775862068965517,9.59369817578773,1206,39.847591,-75.35971,00:00:01
"2020","Jan","30385",172,368,289,0.595155709342561,1.27335640138408,14.6,505,39.900844,-75.301811,00:00:08
"2020","Jan","30386",3,15,5,0.6,3,12.4,5,39.9514,-75.282142,00:00:09
"2020","Jan","30393",868,82,525,1.65333333333333,0.156190476190476,9.80988816951148,1699,39.85226,-75.360603,00:00:05
"2020","Jan","30413",2718,2419,1394,1.94978479196557,1.73529411764706,4.66106778644271,1667,39.91328,-75.432235,00:00:20
"2020","Jan","30414",0,3,3,0,1,7.35294117647059,34,39.913833,-75.344497,00:00:01
"2020","Jan","30415",6,23,26,0.230769230769231,0.884615384615385,10.7262180974478,431,39.91069,-75.349273,00:00:00
"2020","Jan","30416",275,577,201,1.3681592039801,2.87064676616915,4.05803571428571,224,39.914096,-75.350746,00:04:23
"2020","Jan","30478",24,213,134,0.17910447761194,1.58955223880597,10.4108527131783,387,39.985813,-75.415283,00:00:03
"2020","Jan","30479",38,32,51,0.745098039215686,0.627450980392157,11.5135135135135,259,39.966255,-75.547935,00:00:02
"2020","Jan","30480",43,4,42,1.02380952380952,0.0952380952380952,13.3835091083413,1043,39.970516,-75.305793,00:00:00
"2020","Jan","30484",19,147,98,0.193877551020408,1.5,9.66523605150215,233,40.018001,-75.311103,00:00:07
"2020","Jan","30485",39,10,39,1,0.256410256410256,6.93069306930693,101,40.04491,-75.447341,00:00:05
"2020","Jan","30490",570,616,410,1.39024390243902,1.50243902439024,1.06012658227848,632,40.103176,-75.411254,00:01:55
"2020","Jan","30492",1,9,8,0.125,1.125,2.83116883116883,77,39.916591,-75.415405,00:00:01
"2020","Jan","30493",11,0,11,1,0,7.21538461538462,65,39.911876,-75.410583,00:00:00
"2020","Jan","30496",0,0,0,NA,NA,5.06896551724138,29,39.962524,-75.345703,00:00:00
"2020","Jan","30497",0,36,18,0,2,5.06896551724138,29,39.959796,-75.347717,00:00:07
"2020","Jan","30499",21,8,23,0.91304347826087,0.347826086956522,6.6046511627907,129,39.972145,-75.312728,00:00:02
"2020","Jan","30509",74,964,273,0.271062271062271,3.53113553113553,0.48780487804878,328,39.814975,-75.44873,00:03:19
"2020","Jan","30514",6,16,18,0.333333333333333,0.888888888888889,5.66292134831461,89,39.90356,-75.30442,00:00:02
"2020","Jan","30516",448,575,456,0.982456140350877,1.2609649122807,19.8326118326118,693,39.95359,-75.258338,00:00:09
"2020","Jan","30517",113,315,289,0.391003460207612,1.08996539792388,15.6362484157161,789,39.925094,-75.267395,00:00:04
"2020","Jan","30521",22,4,17,1.29411764705882,0.235294117647059,5.13541666666667,96,39.926639,-75.385971,00:00:04
"2020","Jan","30527",3,9,9,0.333333333333333,1,9.83333333333333,84,39.914512,-75.38459,00:00:01
"2020","Jan","30528",22,102,46,0.478260869565217,2.21739130434783,8.88095238095238,84,39.915977,-75.384239,00:00:13
"2020","Jan","30529",15,4,14,1.07142857142857,0.285714285714286,8.04166666666667,96,39.914699,-75.384719,00:00:02
"2020","Jan","30535",19,165,82,0.231707317073171,2.01219512195122,19.0222222222222,135,39.979003,-75.268241,00:00:07
"2020","Jan","30538",62,65,95,0.652631578947368,0.684210526315789,12.2874692874693,407,39.910007,-75.247573,00:00:02
"2020","Jan","30559",53,171,138,0.384057971014493,1.23913043478261,14.8445807770961,489,39.900344,-75.303039,00:00:03
"2020","Jan","30593",64,230,201,0.318407960199005,1.14427860696517,0.245308310991957,682,39.848091,-75.405166,00:00:31
"2020","Jan","30597",9243,8342,2053,4.5021919142718,4.06332196785192,10.6023166023166,2331,39.919105,-75.26358,00:04:47
