"Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"30821",80,55,87,0.919540229885057,0.632183908045977,4.27871362940276,653,39.954498,-75.206375,00:00:02
"30822",50,34,62,0.806451612903226,0.548387096774194,4.30321592649311,653,39.956035,-75.206062,00:00:01
"30823",913,503,536,1.70335820895522,0.938432835820896,11.6922010398614,2885,39.960048,-75.205261,00:00:02
"30824",101,191,127,0.795275590551181,1.50393700787402,13.5736029330074,9001,40.02917,-75.102088,00:00:00
"30825",178,112,164,1.08536585365854,0.682926829268293,5.63599595551062,989,39.962696,-75.211433,00:00:03
"30826",384,228,350,1.09714285714286,0.651428571428571,6.38195777351248,1042,39.966175,-75.227706,00:00:04
"30827",146,284,212,0.688679245283019,1.33962264150943,9.94464944649446,542,39.957298,-75.214225,00:00:05
"30830",237,136,217,1.09216589861751,0.626728110599078,11.7535211267606,568,39.955726,-75.214691,00:00:05
"30831",687,1122,646,1.06346749226006,1.73684210526316,11.0087463556851,1029,39.975322,-75.246147,00:00:11
"30832",485,173,409,1.18581907090465,0.422982885085575,4.80960548885077,1166,40.004398,-75.202369,00:00:04
"30833",151,524,354,0.426553672316384,1.48022598870056,8.26023890784983,1172,39.977504,-75.212844,00:00:04
"30834",72,383,211,0.341232227488152,1.81516587677725,12.074678111588,1165,39.96479,-75.182319,00:00:02
"30836",68,435,338,0.201183431952663,1.28698224852071,5.73333333333333,3075,39.998809,-75.219192,00:00:01
"30837",109,581,195,0.558974358974359,2.97948717948718,11.2197402597403,1925,39.979557,-75.218048,00:00:01
"30844",166,30,117,1.41880341880342,0.256410256410256,1.66970802919708,548,39.979824,-75.219329,00:00:06
"30845",515,68,290,1.77586206896552,0.23448275862069,3.52788461538462,2080,39.97483,-75.21276,00:00:02
"30846",1294,320,706,1.8328611898017,0.453257790368272,4.35957753240518,2083,39.972599,-75.21215,00:00:06
"30849",514,232,427,1.20374707259953,0.543325526932084,6.59052007899934,1519,39.962528,-75.194358,00:00:03
"30850",495,220,407,1.21621621621622,0.540540540540541,6.76470588235294,1513,39.962703,-75.192909,00:00:03
"30851",31,482,308,0.100649350649351,1.56493506493506,0.994471319972357,1447,39.965423,-75.132446,00:00:02
"30853",20,72,65,0.307692307692308,1.10769230769231,2.16888888888889,675,40.013553,-75.267097,00:00:01
"30854",9957,5776,3343,2.97846245886928,1.72778941070894,2.20727111505209,4511,39.946132,-75.239959,00:02:08
"30857",69,85,59,1.16949152542373,1.44067796610169,0.616071428571429,112,39.984329,-75.246017,00:03:40
"30858",1617,123,703,2.30014224751067,0.174964438122333,4.10834454912517,1486,39.916374,-75.165977,00:00:08
"30859",107,1107,721,0.148404993065187,1.53536754507628,6.46037435284747,2511,40.067672,-75.197166,00:00:03
"30860",1342,163,946,1.41860465116279,0.1723044397463,6.34793536804309,2785,40.067752,-75.197517,00:00:04
"30864",4804,474,1500,3.20266666666667,0.316,6.28443396226415,2120,39.915561,-75.159721,00:00:13
"30867",63,22,60,1.05,0.366666666666667,7.5027027027027,185,39.874679,-75.266876,00:00:03
"30868",2761,262,878,3.14464692482916,0.298405466970387,6.55439330543933,1434,40.03403,-75.115379,00:00:27
"30869",0,12,11,0,1.09090909090909,1.515625,64,39.912868,-75.140998,00:00:02
"30870",0,0,0,NA,NA,1.16216216216216,74,39.911876,-75.182403,00:00:00
"30872",2,14,12,0.166666666666667,1.16666666666667,1.35135135135135,74,39.917762,-75.18103,00:00:03
"30874",129,61,99,1.3030303030303,0.616161616161616,7.80952380952381,252,39.938911,-75.157775,00:00:07
"30877",136,295,251,0.541832669322709,1.17529880478088,7.83854545454545,1375,40.004821,-75.187347,00:00:02
"30878",611,118,244,2.50409836065574,0.483606557377049,8.60670194003527,567,39.969566,-75.212547,00:00:12
"30879",413,82,207,1.9951690821256,0.396135265700483,9.79188712522046,567,39.969055,-75.216781,00:00:05
"30880",146,102,127,1.1496062992126,0.803149606299213,11.830985915493,568,39.955825,-75.217758,00:00:04
"30881",0,74,52,0,1.42307692307692,5.87662337662338,616,39.931415,-75.14624,00:00:01
"30882",2,68,53,0.0377358490566038,1.28301886792453,5.48863636363636,616,39.92984,-75.144653,00:00:01
"30883",10,170,117,0.0854700854700855,1.45299145299145,5.61102106969206,617,39.929977,-75.145774,00:00:03
"30884",3470,331,1428,2.42997198879552,0.231792717086835,1.9214936783299,3401,39.982536,-75.188201,00:00:30
"30886",27,119,112,0.241071428571429,1.0625,13.9059561128527,638,40.080535,-74.997764,00:00:02
"30888",261,110,211,1.23696682464455,0.52132701421801,14.4986149584488,722,40.06966,-75.007789,00:00:04
"30889",86,695,332,0.259036144578313,2.0933734939759,5.5524861878453,543,39.969539,-75.211982,00:00:09
"30890",287,3658,2026,0.141658440276407,1.80552813425469,4.43650418047011,6339,39.921489,-75.14775,00:00:04
"30891",182,4329,2121,0.0858085808580858,2.04101838755304,2.54471824918146,5803,39.921211,-75.145439,00:00:09
"30892",161,67,160,1.00625,0.41875,8.60740251156642,1513,39.945022,-75.141769,00:00:01
"30893",46,37,33,1.39393939393939,1.12121212121212,8.65697290152016,1513,39.947612,-75.141212,00:00:00
"30894",150,100,127,1.18110236220472,0.78740157480315,8.78428519461622,2749,39.978446,-75.130348,00:00:00
"30895",649,1804,887,0.731679819616685,2.03382187147689,7.30677522535621,3439,40.00679,-75.078125,00:00:04
"30896",1126,1063,1091,1.032080659945,0.974335472043996,12.7009485771343,2003,39.990814,-75.091049,00:00:08
"30897",1151,2329,1353,0.85070214338507,1.72135994087214,12.1112219451372,2005,39.993217,-75.0932,00:00:09
"30898",234,139,242,0.966942148760331,0.574380165289256,7.98744769874477,1434,39.952686,-75.140357,00:00:01
"30899",59,64,80,0.7375,0.8,7.99021663172607,1431,39.946605,-75.14183,00:00:00
"309",257,229,262,0.980916030534351,0.874045801526718,8.03034682080925,692,39.949367,-75.174217,00:00:08
"30900",153,211,252,0.607142857142857,0.837301587301587,7.95274496177901,1439,39.945224,-75.142097,00:00:02
"30901",54,88,95,0.568421052631579,0.926315789473684,7.82217573221757,1434,39.940536,-75.142471,00:00:01
"30902",61,588,353,0.172804532577904,1.6657223796034,7.28949199721642,1437,39.932418,-75.143959,00:00:03
"30903",13,117,80,0.1625,1.4625,2.50290697674419,1376,39.924331,-75.143943,00:00:01
"30904",3,4,5,0.6,0.8,6.41538461538462,390,40.094089,-75.139755,00:00:00
"30905",323,202,273,1.18315018315018,0.73992673992674,11.0187969924812,1330,39.970806,-75.165039,00:00:03
"30906",138,313,221,0.624434389140271,1.41628959276018,7.96797671033479,1374,40.00098,-75.186592,00:00:02
"30907",31,235,147,0.210884353741497,1.59863945578231,3.50157331655129,1589,40.020103,-75.215446,00:00:01
"30908",39,470,343,0.113702623906706,1.37026239067055,0.890529973935708,1151,40.029113,-75.230613,00:00:03
"30909",5,80,66,0.0757575757575758,1.21212121212121,0.820490367775832,1142,40.029342,-75.232452,00:00:01
"30910",5,34,28,0.178571428571429,1.21428571428571,3.13519813519814,429,40.033836,-75.233871,00:00:01
"30912",769,12,416,1.84855769230769,0.0288461538461538,1.60598290598291,1170,40.029029,-75.230499,00:00:06
"30913",545,64,404,1.3490099009901,0.158415841584158,3.1142498430634,1593,40.025859,-75.224769,00:00:03
"30914",173,33,129,1.34108527131783,0.255813953488372,4.33775252525253,1584,40.018184,-75.213699,00:00:01
"30915",42,5,14,3,0.357142857142857,4.43081967213115,1525,40.016693,-75.212364,00:00:00
"30916",278,166,340,0.817647058823529,0.488235294117647,8.61251105216622,4524,40.007682,-75.190849,00:00:01
"30918",104,5,58,1.79310344827586,0.0862068965517241,4.15456674473068,427,40.029289,-75.230148,00:00:02
"30919",20,364,152,0.131578947368421,2.39473684210526,2.05140186915888,428,40.04507,-75.232498,00:00:56
"3092",307,106,212,1.44811320754717,0.5,10.1933438985737,631,39.955932,-75.174674,00:00:05
"30920",12,1,12,1,0.0833333333333333,3.19444444444444,72,40.059841,-75.238273,00:00:02
"30921",98,87,126,0.777777777777778,0.69047619047619,9.15198863636364,704,39.950923,-75.178588,00:00:02
"30926",16,61,50,0.32,1.22,11.2041198501873,1602,40.085063,-75.168853,00:00:00
"30927",110,126,145,0.758620689655172,0.868965517241379,11.8999484270242,1939,40.006359,-75.117416,00:00:01
"30928",24,29,25,0.96,1.16,16.1896272285251,1234,40.005702,-75.111328,00:00:00
"30935",300,196,253,1.18577075098814,0.774703557312253,6.20840480274443,1166,40.002319,-75.210426,00:00:04
"30941",67,307,37,1.81081081081081,8.2972972972973,1.675,40,39.957687,-75.213195,00:01:20
"30942",55,88,68,0.808823529411765,1.29411764705882,13.029197080292,137,39.913158,-75.243408,00:00:06
"30949",70,192,179,0.391061452513966,1.07262569832402,7.87322033898305,1475,40.028728,-75.117843,00:00:01
"3098",116,46,103,1.12621359223301,0.446601941747573,9.87480190174326,631,39.957744,-75.174263,00:00:02
"30985",6,6,11,0.545454545454545,0.545454545454545,7.80903490759754,974,40.034637,-75.015556,00:00:00
"30986",314,387,415,0.756626506024096,0.932530120481928,12.0545663411832,1741,40.043285,-75.052131,00:00:03
"30992",1829,2650,1293,1.41453982985305,2.04949729311678,15.7799401197605,2004,39.947864,-75.15438,00:00:15
"30995",725,0,23,31.5217391304348,0,26.8518518518519,27,40.054603,-75.071144,00:04:32
"30996",1247,1138,972,1.28292181069959,1.17078189300412,14.9840743198407,1507,40.034442,-75.115097,00:00:13
"30997",678,708,678,1,1.04424778761062,12.6249139710943,1453,40.040538,-75.065582,00:00:06
"30998",527,102,284,1.8556338028169,0.359154929577465,2.59172661870504,556,40.038223,-75.1175,00:00:09
"30999",2960,206,528,5.60606060606061,0.390151515151515,7.48663101604278,561,40.038345,-75.119361,00:01:18
"31",914,448,648,1.41049382716049,0.691358024691358,7.7051597051597,1221,39.993099,-75.159782,00:00:08
"310",563,1200,520,1.08269230769231,2.30769230769231,6.9112676056338,710,39.94815,-75.164657,00:00:14
"31000",6612,28949,5549,1.19156604793657,5.21697603171743,7.69650521152667,6524,40.035945,-75.17469,00:00:20
"31012",14,93,63,0.222222222222222,1.47619047619048,2.17847025495751,353,40.031734,-75.22512,00:00:01
"31014",21,76,65,0.323076923076923,1.16923076923077,2.02266288951841,353,40.029724,-75.229133,00:00:02
"31020",0,0,0,NA,NA,8.36679536679537,259,40.110759,-75.123336,00:00:00
"31021",4,5,9,0.444444444444444,0.555555555555556,3.95402298850575,87,40.229999,-75.138664,00:00:01
"31022",23,1,16,1.4375,0.0625,6.48863636363636,88,40.176357,-75.128295,00:00:02
"31023",7,0,6,1.16666666666667,0,8.30232558139535,258,40.08068,-75.126792,00:00:00
"3103",45,21,47,0.957446808510638,0.446808510638298,9.76386687797147,631,39.958892,-75.174026,00:00:01
"31030",135,58,151,0.894039735099338,0.384105960264901,11.5984435797665,1285,40.109657,-75.144828,00:00:01
"31039",7316,7363,2859,2.55893669115075,2.57537600559636,10.32962529274,3416,39.978717,-75.222732,00:00:20
"31042",649,3514,797,0.814303638644918,4.4090338770389,12.5898174831892,1041,39.962558,-75.24652,00:00:13
"31043",228,434,264,0.863636363636364,1.64393939393939,12.3849855630414,1039,39.962306,-75.244491,00:00:03
"31044",184,299,205,0.897560975609756,1.45853658536585,12.257225433526,1038,39.962055,-75.242561,00:00:03
"31045",311,367,281,1.1067615658363,1.30604982206406,12.0328185328185,1036,39.961589,-75.238609,00:00:03
"31046",395,341,344,1.14825581395349,0.991279069767442,12.0741097208855,1039,39.961334,-75.236625,00:00:04
"31047",325,418,357,0.910364145658263,1.17086834733894,11.9497098646035,1034,39.961086,-75.234703,00:00:04
"31059",145,248,251,0.577689243027888,0.98804780876494,3.74851091992058,1511,40.016208,-75.21051,00:00:02
"3107",14,94,72,0.194444444444444,1.30555555555556,9.60380348652932,631,39.960815,-75.17514,00:00:01
"31072",81,80,106,0.764150943396226,0.754716981132076,11.4316644113667,1478,40.029281,-75.135711,00:00:01
"31073",267,210,245,1.08979591836735,0.857142857142857,11.5205387205387,1485,40.029453,-75.136978,00:00:02
"31090",464,51,305,1.52131147540984,0.167213114754098,6.61496598639456,1470,40.01284,-75.077354,00:00:03
"31091",4,1,4,1,0.25,3.58421052631579,190,40.159969,-75.052154,00:00:01
"31092",9,14,13,0.692307692307692,1.07692307692308,4.42953020134228,298,40.115665,-74.989547,00:00:00
"31093",63,7,52,1.21153846153846,0.134615384615385,2.13355048859935,307,40.127441,-75.022033,00:00:12
"31096",94,181,169,0.556213017751479,1.07100591715976,12.2435897435897,624,40.03524,-75.025039,00:00:05
"31098",173,0,44,3.93181818181818,0,7.02040816326531,49,40.107357,-74.977653,00:00:18
"31099",113,21,80,1.4125,0.2625,7.30055658627087,539,39.917842,-75.143516,00:00:02
"311",13,684,337,0.0385756676557863,2.02967359050445,1.41223404255319,1128,39.943302,-75.1473,00:00:03
"31100",180,49,149,1.20805369127517,0.328859060402685,9.96993670886076,632,39.920654,-75.187255,00:00:03
"31101",9,107,85,0.105882352941176,1.25882352941176,3.41138211382114,615,39.989139,-75.178756,00:00:02
"31102",42,105,89,0.471910112359551,1.17977528089888,12.379746835443,632,39.944454,-75.180511,00:00:02
"31103",131,242,237,0.552742616033755,1.0210970464135,11.7403225806452,620,39.937213,-75.18209,00:00:04
"31104",22,86,90,0.244444444444444,0.955555555555556,5.17828773168579,1133,40.057662,-75.087593,00:00:01
"31105",315,78,287,1.09756097560976,0.271777003484321,10.8863854266539,2086,40.027397,-75.076629,00:00:01
"31106",17,89,70,0.242857142857143,1.27142857142857,5.50546448087432,366,40.086856,-75.040451,00:00:02
"31107",179,33,108,1.65740740740741,0.305555555555556,2.98913043478261,368,40.060935,-74.990921,00:00:01
"31108",80,111,144,0.555555555555556,0.770833333333333,11.4731376975169,2215,40.02737,-75.076904,00:00:01
"31115",134,232,219,0.611872146118721,1.05936073059361,12.3759197324415,1495,39.967384,-75.179443,00:00:01
"31116",811,628,754,1.07559681697613,0.83289124668435,7.7161892071952,1501,39.99752,-75.179801,00:00:06
"31117",235,122,218,1.07798165137615,0.559633027522936,8.33495145631068,1442,39.973354,-75.18547,00:00:01
"31118",91,38,93,0.978494623655914,0.408602150537634,6.51315789473684,456,39.865909,-75.314826,00:00:02
"31119",0,1,1,0,1,17.5483870967742,31,39.904365,-75.229866,00:00:00
"31120",21,76,57,0.368421052631579,1.33333333333333,6.19087136929461,482,39.859607,-75.334449,00:00:01
"31121",2,6,4,0.5,1.5,6.19456066945607,478,39.858215,-75.338081,00:00:00
"31122",55,175,162,0.339506172839506,1.08024691358025,6.3236409608091,791,40.001377,-75.103973,00:00:03
"31123",260,980,756,0.343915343915344,1.2962962962963,11.2617658498639,2571,39.958179,-75.162506,00:00:04
"31141",513,383,362,1.4171270718232,1.05801104972376,12.0789220404235,1039,39.960609,-75.230613,00:00:05
"31142",274,394,343,0.798833819241982,1.14868804664723,11.9951737451737,1036,39.960121,-75.226692,00:00:04
"31143",327,281,277,1.18050541516245,1.014440433213,11.7878495660559,1037,39.959617,-75.222755,00:00:03
"31144",438,512,321,1.36448598130841,1.59501557632399,11.7177263969171,1038,39.959373,-75.220741,00:00:04
"31145",412,639,410,1.00487804878049,1.55853658536585,11.5028846153846,1040,39.959136,-75.218902,00:00:05
"31146",326,483,366,0.890710382513661,1.31967213114754,11.354527938343,1038,39.958873,-75.216819,00:00:05
"31148",471,1203,907,0.519294377067255,1.32635060639471,12.3793666340189,3063,39.955631,-75.214538,00:00:04
"31178",2349,100,1165,2.01630901287554,0.0858369098712446,3.53122855181881,2914,39.95132,-75.154449,00:00:07
"31195",3551,1147,1663,2.13529765484065,0.689717378232111,8.32002249718785,3556,40.007598,-75.076126,00:00:08
"31196",40,279,176,0.227272727272727,1.58522727272727,14.9217557251908,524,40.026046,-75.031799,00:00:04
"31199",422,31,292,1.44520547945205,0.106164383561644,1.77865168539326,890,40.091968,-75.213775,00:00:08
"31207",36,3,14,2.57142857142857,0.214285714285714,13.1976744186047,86,39.956935,-75.177307,00:00:02
"31208",17,5,7,2.42857142857143,0.714285714285714,13.3372093023256,86,39.956241,-75.177436,00:00:01
"31209",255,60,144,1.77083333333333,0.416666666666667,3.46327683615819,1416,40.009433,-75.277816,00:00:02
"31210",3,4,4,0.75,1,1.42965779467681,263,40.031185,-75.263,00:00:00
"3124",63,299,212,0.297169811320755,1.41037735849057,8.43987341772152,632,39.967201,-75.173683,00:00:04
"31242",323,453,485,0.665979381443299,0.934020618556701,13.1405109489051,2740,40.011974,-75.16854,00:00:02
"31244",416,501,558,0.745519713261649,0.897849462365591,14.2281121751026,2924,40.011905,-75.168319,00:00:02
"31270",824,50,285,2.89122807017544,0.175438596491228,3.87003610108303,554,39.979591,-75.225341,00:00:13
"31280",991,1715,495,2.0020202020202,3.46464646464646,11.8529411764706,544,39.941001,-75.212669,00:00:18
"31283",582,755,775,0.750967741935484,0.974193548387097,12.4665722379603,3530,39.998153,-75.233161,00:00:03
"31284",207,494,310,0.667741935483871,1.59354838709677,13.9728374425407,2393,39.992309,-75.245628,00:00:01
"31289",2001,1436,1221,1.63882063882064,1.17608517608518,8.7207765386204,2416,39.965202,-75.134346,00:00:12
"3129",11,89,73,0.150684931506849,1.21917808219178,8.90506329113924,632,39.965312,-75.174095,00:00:01
"31291",405,1009,796,0.508793969849246,1.26758793969849,5.98298429319372,3056,39.961116,-75.247062,00:00:04
"31294",5844,3856,2881,2.02846233946546,1.33842415827838,1.32848374630598,4399,39.98384,-75.245956,00:07:19
"31298",26,5,28,0.928571428571429,0.178571428571429,6.57142857142857,588,40.095203,-74.959663,00:00:00
"31307",1934,187,696,2.77873563218391,0.26867816091954,4.64795008912656,1122,39.916564,-75.171249,00:00:22
"31308",3198,2781,654,4.88990825688073,4.25229357798165,4.0327868852459,793,39.916759,-75.1716,00:07:56
"31309",7,105,83,0.0843373493975904,1.26506024096386,1.29226069246436,982,39.908191,-75.173645,00:00:01
"31311",331,57,279,1.18637992831541,0.204301075268817,5.51533219761499,1174,40.108959,-74.952636,00:00:03
"31322",274,37,169,1.62130177514793,0.218934911242604,5.21428571428571,490,39.888832,-75.233009,00:00:07
"31323",12,24,23,0.521739130434783,1.04347826086957,7.08908045977012,348,39.912551,-75.182731,00:00:01
"31324",58,218,182,0.318681318681319,1.1978021978022,2.01892201834862,1744,39.913726,-75.138046,00:00:01
"31325",949,79,448,2.11830357142857,0.176339285714286,3.57249766136576,1069,39.993762,-75.241455,00:00:07
"31326",3,227,95,0.0315789473684211,2.38947368421053,2.8974358974359,195,40.095664,-75.016494,00:00:11
"31336",60,486,319,0.188087774294671,1.52351097178683,1.85581167238843,2039,39.978912,-75.217002,00:00:01
"31337",0,0,0,NA,NA,6.32298136645963,483,39.864719,-75.320518,00:00:00
"31338",154,195,211,0.729857819905213,0.924170616113744,9.42116040955631,1465,39.933849,-75.14936,00:00:02
"31339",130,272,242,0.537190082644628,1.12396694214876,9.31496598639456,1470,39.933738,-75.148376,00:00:02
"31340",75,805,529,0.141776937618147,1.52173913043478,4.07806955287438,1409,40.005828,-75.243782,00:00:04
"31343",11,21,27,0.407407407407407,0.777777777777778,8.36538461538461,260,40.05529,-75.140838,00:00:01
"31344",545,23,364,1.49725274725275,0.0631868131868132,2.32505070993915,1972,40.030994,-75.181358,00:00:03
"31348",301,1057,565,0.532743362831858,1.87079646017699,9.38869504535939,1433,39.954559,-75.171424,00:00:05
"31349",1548,2360,1836,0.843137254901961,1.28540305010893,11.518332811031,3191,40.04496,-75.123657,00:00:08
"31351",1322,940,1169,1.13088109495295,0.804106073567151,13.2065978007331,3001,40.051773,-75.151817,00:00:07
"31352",3715,1170,988,3.76012145748988,1.18421052631579,6.24152542372881,1180,40.031776,-75.179084,00:00:23
"31355",11,3,10,1.1,0.3,1.85599284436494,1118,40.051044,-75.013679,00:00:00
"31356",6,172,95,0.0631578947368421,1.81052631578947,0.535087719298246,228,40.109497,-75.080932,00:00:49
"31357",59,8,46,1.28260869565217,0.173913043478261,3.9758865248227,705,40.085109,-75.039863,00:00:01
"31358",51,1007,590,0.0864406779661017,1.70677966101695,1.73168963016679,1379,39.921211,-75.141761,00:00:05
"31361",251,5444,454,0.552863436123348,11.9911894273128,8.16974972796518,1838,40.092758,-75.052749,00:00:05
"31362",7122,576,223,31.9372197309417,2.58295964125561,12.2063146434404,1837,40.091743,-75.053901,00:00:48
"31363",629,0,40,15.725,0,15.725,40,40.103725,-75.025039,00:00:00
"31364",0,1,1,0,1,8.73214285714286,56,40.106952,-75.038604,00:00:00
"31366",20,1,21,0.952380952380952,0.0476190476190476,4.04072398190045,442,40.093162,-74.990142,00:00:00
"31367",6286,1150,2093,3.00334448160535,0.549450549450549,13.2088820826953,3265,39.978744,-75.13375,00:00:11
"31379",5041,1518,1453,3.46937370956641,1.04473503097041,10.8705202312139,1730,40.037048,-75.041229,00:00:17
"31380",21,226,143,0.146853146853147,1.58041958041958,1.31679659815734,1411,39.911674,-75.171905,00:00:01
"31382",75,583,282,0.265957446808511,2.06737588652482,1.17677642980936,1154,39.950397,-75.148895,00:00:14
"31383",129,714,495,0.260606060606061,1.44242424242424,16.5822281167109,1508,40.020431,-75.148681,00:00:04
"31393",7419,25982,5684,1.30524278676988,4.57107670654469,8.90974822466107,7745,39.948852,-75.192977,00:00:20
"313no",24,62,58,0.413793103448276,1.06896551724138,0.363636363636364,66,40.030025,-75.036178,00:01:01
"31431",0,37,24,0,1.54166666666667,5.62264150943396,159,40.156257,-75.050132,00:00:01
"31432",109,5,65,1.67692307692308,0.0769230769230769,4.4425,400,40.10799,-75.082946,00:00:03
"31433",4960,3973,2368,2.09459459459459,1.67778716216216,12.1506790256521,4639,40.046249,-75.128265,00:00:08
"31441",2,11,9,0.222222222222222,1.22222222222222,3.125,368,40.065231,-75.001869,00:00:00
"31442",260,6309,1936,0.134297520661157,3.25878099173554,0.56658692185008,2508,39.950321,-75.143722,00:00:21
"31448",3968,712,1060,3.74339622641509,0.671698113207547,4.60578485537862,3077,40.00859,-75.194152,00:00:21
"31449",12,112,70,0.171428571428571,1.6,3.30357142857143,280,40.020614,-75.245727,00:00:03
"3145",4,62,47,0.0851063829787234,1.31914893617021,8.81774960380349,631,39.966121,-75.173919,00:00:01
"31450",62,4,42,1.47619047619048,0.0952380952380952,2.93992932862191,283,40.020629,-75.245918,00:00:01
"31451",457,129,275,1.66181818181818,0.469090909090909,9.98788310762651,1403,40.038341,-75.189857,00:00:03
"31452",93,29,75,1.24,0.386666666666667,7.12391930835735,347,39.907718,-75.189781,00:00:02
"31453",10,93,73,0.136986301369863,1.27397260273973,6.43595041322314,484,39.867172,-75.309181,00:00:01
"31454",82,279,267,0.307116104868914,1.04494382022472,6.84111445783132,1328,40.092273,-75.260749,00:00:03
"31455",28,1051,516,0.0542635658914729,2.03682170542636,5.39851024208566,1074,40.113555,-75.285224,00:00:12
"31456",63,261,215,0.293023255813953,1.21395348837209,1.19538757206919,1561,39.913658,-75.181678,00:00:02
"31458",493,23,316,1.56012658227848,0.0727848101265823,2.13315217391304,1472,39.96762,-75.128944,00:00:41
"31460",1643,1673,1468,1.11920980926431,1.13964577656676,22.4591516103692,2546,40.023815,-75.159408,00:00:10
"31461",151,181,224,0.674107142857143,0.808035714285714,1.46306818181818,1408,39.910858,-75.165718,00:00:02
"31462",92,176,59,1.55932203389831,2.98305084745763,5.27979274611399,1158,39.985378,-75.137153,00:00:00
"31463",40,23,36,1.11111111111111,0.638888888888889,2.28058169375535,1169,39.969558,-75.126052,00:00:00
"31475",33,135,87,0.379310344827586,1.55172413793103,4.81407035175879,398,39.883964,-75.230865,00:00:02
"31479",2209,1473,1155,1.91255411255411,1.27532467532468,13.0804943219773,2994,40.051769,-75.150451,00:00:09
"31480",311,470,357,0.871148459383754,1.31652661064426,7.30075187969925,1330,39.939952,-75.211334,00:00:04
"31481",127,133,141,0.900709219858156,0.943262411347518,12.5445736434109,1032,39.965625,-75.211997,00:00:01
"31487",3062,1260,1141,2.68361086765995,1.10429447852761,1.35458515283843,2290,39.905735,-75.173278,00:06:38
"31489",83,279,204,0.406862745098039,1.36764705882353,6.52319587628866,776,40.000713,-75.097503,00:00:03
"31490",90,49,113,0.79646017699115,0.433628318584071,3.70504527813713,773,40.014156,-75.097183,00:00:02
"31491",12,180,148,0.0810810810810811,1.21621621621622,3.50326797385621,765,40.017883,-75.096954,00:00:02
"31492",105,116,115,0.91304347826087,1.00869565217391,8.97948717948718,390,40.093441,-75.122016,00:00:03
"31493",30,840,527,0.0569259962049336,1.59392789373814,5.77888519748985,2709,40.155929,-75.141166,00:00:02
"315",136,241,255,0.533333333333333,0.945098039215686,10.4459259259259,1350,39.948837,-75.179046,00:00:02
"31511",75,49,89,0.842696629213483,0.550561797752809,9.88928571428571,280,40.026973,-75.062393,00:00:04
"31514",32,37,33,0.96969696969697,1.12121212121212,3.98143236074271,377,40.085884,-75.185417,00:00:01
"31516",59,291,142,0.415492957746479,2.04929577464789,7.04428044280443,542,39.969001,-75.215919,00:00:05
"31519",21,41,32,0.65625,1.28125,16.84,50,40.053932,-75.155097,00:00:10
"31541",294,136,275,1.06909090909091,0.494545454545455,9.80860876249039,1301,40.006431,-75.131759,00:00:02
"31549",3,15,18,0.166666666666667,0.833333333333333,8.02949061662198,373,40.048149,-75.031684,00:00:01
"3155",62,189,156,0.397435897435897,1.21153846153846,9.743264659271,631,39.957752,-75.17575,00:00:03
"31553",1562,453,511,3.05675146771037,0.886497064579256,2.82166666666667,1800,39.991661,-75.18576,00:00:24
"31554",15,7,13,1.15384615384615,0.538461538461538,10.481178396072,611,40.038707,-75.007827,00:00:00
"31564",1505,1743,254,5.9251968503937,6.86220472440945,14.4597402597403,385,39.952491,-75.16539,00:02:06
"31566",7591,5833,1215,6.2477366255144,4.80082304526749,5.97716535433071,1270,39.9248,-75.169692,00:09:06
"31567",1108,3479,1752,0.632420091324201,1.98573059360731,4.87184639428444,4479,40.142799,-75.119674,00:00:06
"31568",1,1,1,1,1,1,2,39.954658,-75.182144,00:01:20
"31570",1660,667,616,2.69480519480519,1.08279220779221,5.24123076923077,1625,40.107959,-75.027191,00:00:06
"31582",181,367,340,0.532352941176471,1.07941176470588,10.1291989664083,1161,39.969371,-75.203376,00:00:03
"31585",200,734,636,0.314465408805031,1.15408805031447,3.52732595966168,3074,40.001174,-75.210578,00:00:02
"31586",128,527,390,0.328205128205128,1.35128205128205,9.02999143101971,1167,39.97528,-75.206512,00:00:04
"31588",17,390,53,0.320754716981132,7.35849056603774,3.85895003162555,1581,40.10662,-75.026908,00:00:00
"31590",3,86,13,0.230769230769231,6.61538461538461,13.8064516129032,31,39.895812,-75.191841,00:00:20
"31591",0,3,1,0,3,9.51351351351351,37,39.898536,-75.193092,00:00:00
"31592",131,77,112,1.16964285714286,0.6875,10.0982514571191,1201,39.96643,-75.165618,00:00:01
"31610",156,1603,994,0.156941649899396,1.61267605633803,2.63272311212815,3496,39.994022,-75.241439,00:00:03
"31612",251,19,160,1.56875,0.11875,2.53580901856764,377,40.076644,-75.20758,00:00:06
"31613",5222,6749,1996,2.61623246492986,3.3812625250501,15.2228551085796,2809,40.009403,-75.150955,00:00:16
"31614",70,65,85,0.823529411764706,0.764705882352941,8.77510729613734,1165,39.980163,-75.213996,00:00:01
"31617",487,498,633,0.769352290679305,0.786729857819905,8.76750788643533,3170,40.006,-75.187492,00:00:03
"31620",122,534,92,1.32608695652174,5.80434782608696,0.976,125,39.940513,-75.213218,00:07:50
"31621",2,2,4,0.5,0.5,18.1,30,39.905284,-75.223915,00:00:01
"31624",133,7,103,1.29126213592233,0.0679611650485437,12.1350574712644,696,40.089023,-74.996482,00:00:01
